Tag Name,Address,Data Type,Respect Data Type,Client Access,Scan Rate,Scaling,Raw Low,Raw High,Scaled Low,Scaled High,Scaled Data Type,Clamp Low,Clamp High,Eng Units,Description,Negate Value
"EVAC_5.EQUIPMENT_CALL_START_TIME_A","E01:07606",BCD,1,RO,100,,,,,,,,,,"EVAC_5.EQUIPMENT_CALL_START_TIME",
"EVAC_5.EQUIPMENT_CALL_START_TIME_B","E01:07607",BCD,1,RO,100,,,,,,,,,,"EVAC_5.EQUIPMENT_CALL_START_TIME",
"EVAC_5.EQUIPMENT_CALL_START_TIME_C","E01:07608",BCD,1,RO,100,,,,,,,,,,"EVAC_5.EQUIPMENT_CALL_START_TIME",
"EVAC_5.EQUIPMENT_CALL_START_TIME_D","E01:07609",BCD,1,RO,100,,,,,,,,,,"EVAC_5.EQUIPMENT_CALL_START_TIME",
"EVAC_5.EQUIPMENT_RUNNING","E01:07632",Word,1,RO,100,,,,,,,,,,"EVAC_5.EQUIPMENT_RUNNING",
"EVAC_5.EQUIPMENT_RUNNING_END_TIME_A","E01:07637",BCD,1,RO,100,,,,,,,,,,"EVAC_5.EQUIPMENT_RUNNING_END_TIME",
"EVAC_5.EQUIPMENT_RUNNING_END_TIME_B","E01:07638",BCD,1,RO,100,,,,,,,,,,"EVAC_5.EQUIPMENT_RUNNING_END_TIME",
"EVAC_5.EQUIPMENT_RUNNING_END_TIME_C","E01:07639",BCD,1,RO,100,,,,,,,,,,"EVAC_5.EQUIPMENT_RUNNING_END_TIME",
"EVAC_5.EQUIPMENT_RUNNING_END_TIME_D","E01:07640",BCD,1,RO,100,,,,,,,,,,"EVAC_5.EQUIPMENT_RUNNING_END_TIME",
"EVAC_5.EQUIPMENT_RUNNING_START_TIME_A","E01:07633",BCD,1,RO,100,,,,,,,,,,"EVAC_5.EQUIPMENT_RUNNING_START_TIME",
"EVAC_5.EQUIPMENT_RUNNING_START_TIME_B","E01:07634",BCD,1,RO,100,,,,,,,,,,"EVAC_5.EQUIPMENT_RUNNING_START_TIME",
"EVAC_5.EQUIPMENT_RUNNING_START_TIME_C","E01:07635",BCD,1,RO,100,,,,,,,,,,"EVAC_5.EQUIPMENT_RUNNING_START_TIME",
"EVAC_5.EQUIPMENT_RUNNING_START_TIME_D","E01:07636",BCD,1,RO,100,,,,,,,,,,"EVAC_5.EQUIPMENT_RUNNING_START_TIME",
"EVAC_5.MACHINE_FINISH","E01:07651",Word,1,RO,100,,,,,,,,,,"EVAC_5.MACHINE_FINISH",
"EVAC_5.MACHINE_FINISH_TIME_A","E01:07652",BCD,1,RO,100,,,,,,,,,,"EVAC_5.MACHINE_FINISH_TIME",
"EVAC_5.MACHINE_FINISH_TIME_B","E01:07653",BCD,1,RO,100,,,,,,,,,,"EVAC_5.MACHINE_FINISH_TIME",
"EVAC_5.MACHINE_FINISH_TIME_C","E01:07654",BCD,1,RO,100,,,,,,,,,,"EVAC_5.MACHINE_FINISH_TIME",
"EVAC_5.MACHINE_FINISH_TIME_D","E01:07655",BCD,1,RO,100,,,,,,,,,,"EVAC_5.MACHINE_FINISH_TIME",
"EVAC_5.MACHINE_STATUS","E01:07641",Word,1,RO,100,,,,,,,,,,"EVAC_5.MACHINE_STATUS",
"EVAC_5.MACHINE_STATUS_TIME_A","E01:07642",BCD,1,RO,100,,,,,,,,,,"EVAC_5.MACHINE_STATUS_TIME",
"EVAC_5.MACHINE_STATUS_TIME_B","E01:07643",BCD,1,RO,100,,,,,,,,,,"EVAC_5.MACHINE_STATUS_TIME",
"EVAC_5.MACHINE_STATUS_TIME_C","E01:07644",BCD,1,RO,100,,,,,,,,,,"EVAC_5.MACHINE_STATUS_TIME",
"EVAC_5.MACHINE_STATUS_TIME_D","E01:07645",BCD,1,RO,100,,,,,,,,,,"EVAC_5.MACHINE_STATUS_TIME",
"EVAC_5.OPERATOR_FINISH","E01:07656",Word,1,RO,100,,,,,,,,,,"EVAC_5.OPERATOR_FINISH",
"EVAC_5.OPERATOR_FINISH_TIME_A","E01:07657",BCD,1,RO,100,,,,,,,,,,"EVAC_5.OPERATOR_FINISH_TIME",
"EVAC_5.OPERATOR_FINISH_TIME_B","E01:07658",BCD,1,RO,100,,,,,,,,,,"EVAC_5.OPERATOR_FINISH_TIME",
"EVAC_5.OPERATOR_FINISH_TIME_C","E01:07659",BCD,1,RO,100,,,,,,,,,,"EVAC_5.OPERATOR_FINISH_TIME",
"EVAC_5.OPERATOR_FINISH_TIME_D","E01:07660",BCD,1,RO,100,,,,,,,,,,"EVAC_5.OPERATOR_FINISH_TIME",
"EVAC_5.OPERATOR_STATUS","E01:07646",Word,1,RO,100,,,,,,,,,,"EVAC_5.OPERATOR_STATUS",
"EVAC_5.OPERATOR_STATUS_TIME_A","E01:07647",BCD,1,RO,100,,,,,,,,,,"EVAC_5.OPERATOR_STATUS_TIME",
"EVAC_5.OPERATOR_STATUS_TIME_B","E01:07648",BCD,1,RO,100,,,,,,,,,,"EVAC_5.OPERATOR_STATUS_TIME",
"EVAC_5.OPERATOR_STATUS_TIME_C","E01:07649",BCD,1,RO,100,,,,,,,,,,"EVAC_5.OPERATOR_STATUS_TIME",
"EVAC_5.OPERATOR_STATUS_TIME_D","E01:07650",BCD,1,RO,100,,,,,,,,,,"EVAC_5.OPERATOR_STATUS_TIME",
"EVAC_5.PHS_OK","E01:07601",Word,1,R/W,10,,,,,,,,,,"EVAC_5.PHS_OK",
"EVAC_5.PUMP_PRESSURE_IN_STARTING_TIME","E01:07729",Word,1,RO,10,,,,,,,,,,"EVAC_5.PUMP_PRESSURE_IN_STARTING_TIME",
"EVAC_5.REACHED_PRESSURE","E01:07727",Word,1,RO,10,,,,,,,,,,"EVAC_5.REACHED_PRESSURE",
"EVAC_5.REPEATED_COUNTS","E01:07725",Word,1,RO,10,,,,,,,,,,"EVAC_5.REPEATED_COUNTS",
"EVAC_5.REQUEST_TO_PHS","E01:07600",Word,1,R/W,10,,,,,,,,,,"EVAC_5.REQUEST_TO_PHS",
"EVAC_5.TIME_OF_VACUUM","E01:07726",Word,1,RO,10,,,,,,,,,,"EVAC_5.TIME_OF_VACUUM",
"EVAC_5.UNIT_DATA","E01:07700.50H",String,1,RO,10,,,,,,,,,,"EVAC_5.UNIT_DATA",
"EVAC_5.WORK_PIECE_ARRIVE","E01:07623",Word,1,RO,100,,,,,,,,,,"EVAC_5.WORK_PIECE_ARRIVE",
"EVAC_5.WORK_PIECE_ARRIVE_END_TIME_A","E01:07628",BCD,1,RO,100,,,,,,,,,,"EVAC_5.WORK_PIECE_ARRIVE_END_TIME",
"EVAC_5.WORK_PIECE_ARRIVE_END_TIME_B","E01:07629",BCD,1,RO,100,,,,,,,,,,"EVAC_5.WORK_PIECE_ARRIVE_END_TIME",
"EVAC_5.WORK_PIECE_ARRIVE_END_TIME_C","E01:07630",BCD,1,RO,100,,,,,,,,,,"EVAC_5.WORK_PIECE_ARRIVE_END_TIME",
"EVAC_5.WORK_PIECE_ARRIVE_END_TIME_D","E01:07631",BCD,1,RO,100,,,,,,,,,,"EVAC_5.WORK_PIECE_ARRIVE_END_TIME",
"EVAC_5.WORK_PIECE_ARRIVE_START_TIME_A","E01:07624",BCD,1,RO,100,,,,,,,,,,"EVAC_5.WORK_PIECE_ARRIVE_START_TIME",
"EVAC_5.WORK_PIECE_ARRIVE_START_TIME_B","E01:07625",BCD,1,RO,100,,,,,,,,,,"EVAC_5.WORK_PIECE_ARRIVE_START_TIME",
"EVAC_5.WORK_PIECE_ARRIVE_START_TIME_C","E01:07626",BCD,1,RO,100,,,,,,,,,,"EVAC_5.WORK_PIECE_ARRIVE_START_TIME",
"EVAC_5.WORK_PIECE_ARRIVE_START_TIME_D","E01:07627",BCD,1,RO,100,,,,,,,,,,"EVAC_5.WORK_PIECE_ARRIVE_START_TIME",
"EVAC_6.BALANCED_PRESSURE","E01:08128",Word,1,RO,10,,,,,,,,,,"EVAC_6.BALANCED_PRESSURE",
"EVAC_6.CYCLE_TIME","E01:08129",Word,1,RO,10,,,,,,,,,,"EVAC_6.CYCLE_TIME",
"EVAC_6.EMERGENCY_CALL","E01:08014",Word,1,RO,100,,,,,,,,,,"EVAC_6.EMERGENCY_CALL",
"EVAC_6.EMERGENCY_CALL_END_TIME_A","E01:08019",BCD,1,RO,100,,,,,,,,,,"EVAC_6.EMERGENCY_CALL_END_TIME",
"EVAC_6.EMERGENCY_CALL_END_TIME_B","E01:08020",BCD,1,RO,100,,,,,,,,,,"EVAC_6.EMERGENCY_CALL_END_TIME",
"EVAC_6.EMERGENCY_CALL_END_TIME_C","E01:08021",BCD,1,RO,100,,,,,,,,,,"EVAC_6.EMERGENCY_CALL_END_TIME",
"EVAC_6.EMERGENCY_CALL_END_TIME_D","E01:08022",BCD,1,RO,100,,,,,,,,,,"EVAC_6.EMERGENCY_CALL_END_TIME",
"EVAC_6.EMERGENCY_CALL_START_TIME_A","E01:08015",BCD,1,RO,100,,,,,,,,,,"EVAC_6.EMERGENCY_CALL_START_TIME",
"EVAC_6.EMERGENCY_CALL_START_TIME_B","E01:08016",BCD,1,RO,100,,,,,,,,,,"EVAC_6.EMERGENCY_CALL_START_TIME",
"EVAC_6.EMERGENCY_CALL_START_TIME_C","E01:08017",BCD,1,RO,100,,,,,,,,,,"EVAC_6.EMERGENCY_CALL_START_TIME",
"EVAC_6.EMERGENCY_CALL_START_TIME_D","E01:08018",BCD,1,RO,100,,,,,,,,,,"EVAC_6.EMERGENCY_CALL_START_TIME",
"EVAC_6.EQUIPMENT_CALL_A","E01:08002",Word,1,RO,100,,,,,,,,,,"EVAC_6.EQUIPMENT_CALL",
"EVAC_6.EQUIPMENT_CALL_B","E01:08003",Word,1,RO,100,,,,,,,,,,"EVAC_6.EQUIPMENT_CALL",
"EVAC_6.EQUIPMENT_CALL_C","E01:08004",Word,1,RO,100,,,,,,,,,,"EVAC_6.EQUIPMENT_CALL",
"EVAC_6.EQUIPMENT_CALL_D","E01:08005",Word,1,RO,100,,,,,,,,,,"EVAC_6.EQUIPMENT_CALL",
"EVAC_6.EQUIPMENT_CALL_END_TIME_A","E01:08010",BCD,1,RO,100,,,,,,,,,,"EVAC_6.EQUIPMENT_CALL_END_TIME",
"EVAC_6.EQUIPMENT_CALL_END_TIME_B","E01:08011",BCD,1,RO,100,,,,,,,,,,"EVAC_6.EQUIPMENT_CALL_END_TIME",
"EVAC_6.EQUIPMENT_CALL_END_TIME_C","E01:08012",BCD,1,RO,100,,,,,,,,,,"EVAC_6.EQUIPMENT_CALL_END_TIME",
"EVAC_6.EQUIPMENT_CALL_END_TIME_D","E01:08013",BCD,1,RO,100,,,,,,,,,,"EVAC_6.EQUIPMENT_CALL_END_TIME",
"EVAC_6.EQUIPMENT_CALL_START_TIME_A","E01:08006",BCD,1,RO,100,,,,,,,,,,"EVAC_6.EQUIPMENT_CALL_START_TIME",
"EVAC_6.EQUIPMENT_CALL_START_TIME_B","E01:08007",BCD,1,RO,100,,,,,,,,,,"EVAC_6.EQUIPMENT_CALL_START_TIME",
"EVAC_6.EQUIPMENT_CALL_START_TIME_C","E01:08008",BCD,1,RO,100,,,,,,,,,,"EVAC_6.EQUIPMENT_CALL_START_TIME",
"EVAC_6.EQUIPMENT_CALL_START_TIME_D","E01:08009",BCD,1,RO,100,,,,,,,,,,"EVAC_6.EQUIPMENT_CALL_START_TIME",
"EVAC_6.EQUIPMENT_RUNNING","E01:08032",Word,1,RO,100,,,,,,,,,,"EVAC_6.EQUIPMENT_RUNNING",
"EVAC_6.EQUIPMENT_RUNNING_END_TIME_A","E01:08037",BCD,1,RO,100,,,,,,,,,,"EVAC_6.EQUIPMENT_RUNNING_END_TIME",
"EVAC_6.EQUIPMENT_RUNNING_END_TIME_B","E01:08038",BCD,1,RO,100,,,,,,,,,,"EVAC_6.EQUIPMENT_RUNNING_END_TIME",
"EVAC_6.EQUIPMENT_RUNNING_END_TIME_C","E01:08039",BCD,1,RO,100,,,,,,,,,,"EVAC_6.EQUIPMENT_RUNNING_END_TIME",
"EVAC_6.EQUIPMENT_RUNNING_END_TIME_D","E01:08040",BCD,1,RO,100,,,,,,,,,,"EVAC_6.EQUIPMENT_RUNNING_END_TIME",
"EVAC_6.EQUIPMENT_RUNNING_START_TIME_A","E01:08033",BCD,1,RO,100,,,,,,,,,,"EVAC_6.EQUIPMENT_RUNNING_START_TIME",
"EVAC_6.EQUIPMENT_RUNNING_START_TIME_B","E01:08034",BCD,1,RO,100,,,,,,,,,,"EVAC_6.EQUIPMENT_RUNNING_START_TIME",
"EVAC_6.EQUIPMENT_RUNNING_START_TIME_C","E01:08035",BCD,1,RO,100,,,,,,,,,,"EVAC_6.EQUIPMENT_RUNNING_START_TIME",
"EVAC_6.EQUIPMENT_RUNNING_START_TIME_D","E01:08036",BCD,1,RO,100,,,,,,,,,,"EVAC_6.EQUIPMENT_RUNNING_START_TIME",
"EVAC_6.MACHINE_FINISH","E01:08051",Word,1,RO,100,,,,,,,,,,"EVAC_6.MACHINE_FINISH",
"EVAC_6.MACHINE_FINISH_TIME_A","E01:08052",BCD,1,RO,100,,,,,,,,,,"EVAC_6.MACHINE_FINISH_TIME",
"EVAC_6.MACHINE_FINISH_TIME_B","E01:08053",BCD,1,RO,100,,,,,,,,,,"EVAC_6.MACHINE_FINISH_TIME",
"EVAC_6.MACHINE_FINISH_TIME_C","E01:08054",BCD,1,RO,100,,,,,,,,,,"EVAC_6.MACHINE_FINISH_TIME",
"EVAC_6.MACHINE_FINISH_TIME_D","E01:08055",BCD,1,RO,100,,,,,,,,,,"EVAC_6.MACHINE_FINISH_TIME",
"EVAC_6.MACHINE_STATUS","E01:08041",Word,1,RO,100,,,,,,,,,,"EVAC_6.MACHINE_STATUS",
"EVAC_6.MACHINE_STATUS_TIME_A","E01:08042",BCD,1,RO,100,,,,,,,,,,"EVAC_6.MACHINE_STATUS_TIME",
"EVAC_6.MACHINE_STATUS_TIME_B","E01:08043",BCD,1,RO,100,,,,,,,,,,"EVAC_6.MACHINE_STATUS_TIME",
"EVAC_6.MACHINE_STATUS_TIME_C","E01:08044",BCD,1,RO,100,,,,,,,,,,"EVAC_6.MACHINE_STATUS_TIME",
"EVAC_6.MACHINE_STATUS_TIME_D","E01:08045",BCD,1,RO,100,,,,,,,,,,"EVAC_6.MACHINE_STATUS_TIME",
"EVAC_6.OPERATOR_FINISH","E01:08056",Word,1,RO,100,,,,,,,,,,"EVAC_6.OPERATOR_FINISH",
"EVAC_6.OPERATOR_FINISH_TIME_A","E01:08057",BCD,1,RO,100,,,,,,,,,,"EVAC_6.OPERATOR_FINISH_TIME",
"EVAC_6.OPERATOR_FINISH_TIME_B","E01:08058",BCD,1,RO,100,,,,,,,,,,"EVAC_6.OPERATOR_FINISH_TIME",
"EVAC_6.OPERATOR_FINISH_TIME_C","E01:08059",BCD,1,RO,100,,,,,,,,,,"EVAC_6.OPERATOR_FINISH_TIME",
"EVAC_6.OPERATOR_FINISH_TIME_D","E01:08060",BCD,1,RO,100,,,,,,,,,,"EVAC_6.OPERATOR_FINISH_TIME",
"EVAC_6.OPERATOR_STATUS","E01:08046",Word,1,RO,100,,,,,,,,,,"EVAC_6.OPERATOR_STATUS",
"EVAC_6.OPERATOR_STATUS_TIME_A","E01:08047",BCD,1,RO,100,,,,,,,,,,"EVAC_6.OPERATOR_STATUS_TIME",
"EVAC_6.OPERATOR_STATUS_TIME_B","E01:08048",BCD,1,RO,100,,,,,,,,,,"EVAC_6.OPERATOR_STATUS_TIME",
"EVAC_6.OPERATOR_STATUS_TIME_C","E01:08049",BCD,1,RO,100,,,,,,,,,,"EVAC_6.OPERATOR_STATUS_TIME",
"EVAC_6.OPERATOR_STATUS_TIME_D","E01:08050",BCD,1,RO,100,,,,,,,,,,"EVAC_6.OPERATOR_STATUS_TIME",
"EVAC_6.PHS_OK","E01:08001",Word,1,R/W,10,,,,,,,,,,"EVAC_6.PHS_OK",
"EVAC_6.PUMP_PRESSURE_IN_STARTING_TIME","E01:08129",Word,1,RO,10,,,,,,,,,,"EVAC_6.PUMP_PRESSURE_IN_STARTING_TIME",
"EVAC_6.REACHED_PRESSURE","E01:08127",Word,1,RO,10,,,,,,,,,,"EVAC_6.REACHED_PRESSURE",
"EVAC_6.REPEATED_COUNTS","E01:08125",Word,1,RO,10,,,,,,,,,,"EVAC_6.REPEATED_COUNTS",
"EVAC_6.REQUEST_TO_PHS","E01:08000",Word,1,R/W,10,,,,,,,,,,"EVAC_6.REQUEST_TO_PHS",
"EVAC_6.TIME_OF_VACUUM","E01:08126",Word,1,RO,10,,,,,,,,,,"EVAC_6.TIME_OF_VACUUM",
"EVAC_6.UNIT_DATA","E01:08100.50H",String,1,RO,10,,,,,,,,,,"EVAC_6.UNIT_DATA",
"EVAC_6.WORK_PIECE_ARRIVE","E01:08023",Word,1,RO,100,,,,,,,,,,"EVAC_6.WORK_PIECE_ARRIVE",
"EVAC_6.WORK_PIECE_ARRIVE_END_TIME_A","E01:08028",BCD,1,RO,100,,,,,,,,,,"EVAC_6.WORK_PIECE_ARRIVE_END_TIME",
"EVAC_6.WORK_PIECE_ARRIVE_END_TIME_B","E01:08029",BCD,1,RO,100,,,,,,,,,,"EVAC_6.WORK_PIECE_ARRIVE_END_TIME",
"EVAC_6.WORK_PIECE_ARRIVE_END_TIME_C","E01:08030",BCD,1,RO,100,,,,,,,,,,"EVAC_6.WORK_PIECE_ARRIVE_END_TIME",
"EVAC_6.WORK_PIECE_ARRIVE_END_TIME_D","E01:08031",BCD,1,RO,100,,,,,,,,,,"EVAC_6.WORK_PIECE_ARRIVE_END_TIME",
"EVAC_6.WORK_PIECE_ARRIVE_START_TIME_A","E01:08024",BCD,1,RO,100,,,,,,,,,,"EVAC_6.WORK_PIECE_ARRIVE_START_TIME",
"EVAC_6.WORK_PIECE_ARRIVE_START_TIME_B","E01:08025",BCD,1,RO,100,,,,,,,,,,"EVAC_6.WORK_PIECE_ARRIVE_START_TIME",
"EVAC_6.WORK_PIECE_ARRIVE_START_TIME_C","E01:08026",BCD,1,RO,100,,,,,,,,,,"EVAC_6.WORK_PIECE_ARRIVE_START_TIME",
"EVAC_6.WORK_PIECE_ARRIVE_START_TIME_D","E01:08027",BCD,1,RO,100,,,,,,,,,,"EVAC_6.WORK_PIECE_ARRIVE_START_TIME",
"EVAC_7.BALANCED_PRESSURE","E01:08528",Word,1,RO,10,,,,,,,,,,"EVAC_7.BALANCED_PRESSURE",
"EVAC_7.CYCLE_TIME","E01:08529",Word,1,RO,10,,,,,,,,,,"EVAC_7.CYCLE_TIME",
"EVAC_7.EMERGENCY_CALL","E01:08414",Word,1,RO,100,,,,,,,,,,"EVAC_7.EMERGENCY_CALL",
"EVAC_7.EMERGENCY_CALL_END_TIME_A","E01:08419",BCD,1,RO,100,,,,,,,,,,"EVAC_7.EMERGENCY_CALL_END_TIME",
"EVAC_7.EMERGENCY_CALL_END_TIME_B","E01:08420",BCD,1,RO,100,,,,,,,,,,"EVAC_7.EMERGENCY_CALL_END_TIME",
"EVAC_7.EMERGENCY_CALL_END_TIME_C","E01:08421",BCD,1,RO,100,,,,,,,,,,"EVAC_7.EMERGENCY_CALL_END_TIME",
"EVAC_7.EMERGENCY_CALL_END_TIME_D","E01:08422",BCD,1,RO,100,,,,,,,,,,"EVAC_7.EMERGENCY_CALL_END_TIME",
"EVAC_7.EMERGENCY_CALL_START_TIME_A","E01:08415",BCD,1,RO,100,,,,,,,,,,"EVAC_7.EMERGENCY_CALL_START_TIME",
"EVAC_7.EMERGENCY_CALL_START_TIME_B","E01:08416",BCD,1,RO,100,,,,,,,,,,"EVAC_7.EMERGENCY_CALL_START_TIME",
"EVAC_7.EMERGENCY_CALL_START_TIME_C","E01:08417",BCD,1,RO,100,,,,,,,,,,"EVAC_7.EMERGENCY_CALL_START_TIME",
"EVAC_7.EMERGENCY_CALL_START_TIME_D","E01:08418",BCD,1,RO,100,,,,,,,,,,"EVAC_7.EMERGENCY_CALL_START_TIME",
"EVAC_7.EQUIPMENT_CALL_A","E01:08402",Word,1,RO,100,,,,,,,,,,"EVAC_7.EQUIPMENT_CALL",
"EVAC_7.EQUIPMENT_CALL_B","E01:08403",Word,1,RO,100,,,,,,,,,,"EVAC_7.EQUIPMENT_CALL",
"EVAC_7.EQUIPMENT_CALL_C","E01:08404",Word,1,RO,100,,,,,,,,,,"EVAC_7.EQUIPMENT_CALL",
"EVAC_7.EQUIPMENT_CALL_D","E01:08405",Word,1,RO,100,,,,,,,,,,"EVAC_7.EQUIPMENT_CALL",
"EVAC_7.EQUIPMENT_CALL_END_TIME_A","E01:08410",BCD,1,RO,100,,,,,,,,,,"EVAC_7.EQUIPMENT_CALL_END_TIME",
"EVAC_7.EQUIPMENT_CALL_END_TIME_B","E01:08411",BCD,1,RO,100,,,,,,,,,,"EVAC_7.EQUIPMENT_CALL_END_TIME",
"EVAC_7.EQUIPMENT_CALL_END_TIME_C","E01:08412",BCD,1,RO,100,,,,,,,,,,"EVAC_7.EQUIPMENT_CALL_END_TIME",
"EVAC_7.EQUIPMENT_CALL_END_TIME_D","E01:08413",BCD,1,RO,100,,,,,,,,,,"EVAC_7.EQUIPMENT_CALL_END_TIME",
"EVAC_7.EQUIPMENT_CALL_START_TIME_A","E01:08406",BCD,1,RO,100,,,,,,,,,,"EVAC_7.EQUIPMENT_CALL_START_TIME",
"EVAC_7.EQUIPMENT_CALL_START_TIME_B","E01:08407",BCD,1,RO,100,,,,,,,,,,"EVAC_7.EQUIPMENT_CALL_START_TIME",
"EVAC_7.EQUIPMENT_CALL_START_TIME_C","E01:08408",BCD,1,RO,100,,,,,,,,,,"EVAC_7.EQUIPMENT_CALL_START_TIME",
"EVAC_7.EQUIPMENT_CALL_START_TIME_D","E01:08409",BCD,1,RO,100,,,,,,,,,,"EVAC_7.EQUIPMENT_CALL_START_TIME",
"EVAC_7.EQUIPMENT_RUNNING","E01:08432",Word,1,RO,100,,,,,,,,,,"EVAC_7.EQUIPMENT_RUNNING",
"EVAC_7.EQUIPMENT_RUNNING_END_TIME_A","E01:08437",BCD,1,RO,100,,,,,,,,,,"EVAC_7.EQUIPMENT_RUNNING_END_TIME",
"EVAC_7.EQUIPMENT_RUNNING_END_TIME_B","E01:08438",BCD,1,RO,100,,,,,,,,,,"EVAC_7.EQUIPMENT_RUNNING_END_TIME",
"EVAC_7.EQUIPMENT_RUNNING_END_TIME_C","E01:08439",BCD,1,RO,100,,,,,,,,,,"EVAC_7.EQUIPMENT_RUNNING_END_TIME",
"EVAC_7.EQUIPMENT_RUNNING_END_TIME_D","E01:08440",BCD,1,RO,100,,,,,,,,,,"EVAC_7.EQUIPMENT_RUNNING_END_TIME",
"EVAC_7.EQUIPMENT_RUNNING_START_TIME_A","E01:08433",BCD,1,RO,100,,,,,,,,,,"EVAC_7.EQUIPMENT_RUNNING_START_TIME",
"EVAC_7.EQUIPMENT_RUNNING_START_TIME_B","E01:08434",BCD,1,RO,100,,,,,,,,,,"EVAC_7.EQUIPMENT_RUNNING_START_TIME",
"EVAC_7.EQUIPMENT_RUNNING_START_TIME_C","E01:08435",BCD,1,RO,100,,,,,,,,,,"EVAC_7.EQUIPMENT_RUNNING_START_TIME",
"EVAC_7.EQUIPMENT_RUNNING_START_TIME_D","E01:08436",BCD,1,RO,100,,,,,,,,,,"EVAC_7.EQUIPMENT_RUNNING_START_TIME",
"EVAC_7.MACHINE_FINISH","E01:08451",Word,1,RO,100,,,,,,,,,,"EVAC_7.MACHINE_FINISH",
"EVAC_7.MACHINE_FINISH_TIME_A","E01:08452",BCD,1,RO,100,,,,,,,,,,"EVAC_7.MACHINE_FINISH_TIME",
"EVAC_7.MACHINE_FINISH_TIME_B","E01:08453",BCD,1,RO,100,,,,,,,,,,"EVAC_7.MACHINE_FINISH_TIME",
"EVAC_7.MACHINE_FINISH_TIME_C","E01:08454",BCD,1,RO,100,,,,,,,,,,"EVAC_7.MACHINE_FINISH_TIME",
"EVAC_7.MACHINE_FINISH_TIME_D","E01:08455",BCD,1,RO,100,,,,,,,,,,"EVAC_7.MACHINE_FINISH_TIME",
"EVAC_7.MACHINE_STATUS","E01:08441",Word,1,RO,100,,,,,,,,,,"EVAC_7.MACHINE_STATUS",
"EVAC_7.MACHINE_STATUS_TIME_A","E01:08442",BCD,1,RO,100,,,,,,,,,,"EVAC_7.MACHINE_STATUS_TIME",
"EVAC_7.MACHINE_STATUS_TIME_B","E01:08443",BCD,1,RO,100,,,,,,,,,,"EVAC_7.MACHINE_STATUS_TIME",
"EVAC_7.MACHINE_STATUS_TIME_C","E01:08444",BCD,1,RO,100,,,,,,,,,,"EVAC_7.MACHINE_STATUS_TIME",
"EVAC_7.MACHINE_STATUS_TIME_D","E01:08445",BCD,1,RO,100,,,,,,,,,,"EVAC_7.MACHINE_STATUS_TIME",
"EVAC_7.OPERATOR_FINISH","E01:08456",Word,1,RO,100,,,,,,,,,,"EVAC_7.OPERATOR_FINISH",
"EVAC_7.OPERATOR_FINISH_TIME_A","E01:08457",BCD,1,RO,100,,,,,,,,,,"EVAC_7.OPERATOR_FINISH_TIME",
"EVAC_7.OPERATOR_FINISH_TIME_B","E01:08458",BCD,1,RO,100,,,,,,,,,,"EVAC_7.OPERATOR_FINISH_TIME",
"EVAC_7.OPERATOR_FINISH_TIME_C","E01:08459",BCD,1,RO,100,,,,,,,,,,"EVAC_7.OPERATOR_FINISH_TIME",
"EVAC_7.OPERATOR_FINISH_TIME_D","E01:08460",BCD,1,RO,100,,,,,,,,,,"EVAC_7.OPERATOR_FINISH_TIME",
"EVAC_7.OPERATOR_STATUS","E01:08446",Word,1,RO,100,,,,,,,,,,"EVAC_7.OPERATOR_STATUS",
"EVAC_7.OPERATOR_STATUS_TIME_A","E01:08447",BCD,1,RO,100,,,,,,,,,,"EVAC_7.OPERATOR_STATUS_TIME",
"EVAC_7.OPERATOR_STATUS_TIME_B","E01:08448",BCD,1,RO,100,,,,,,,,,,"EVAC_7.OPERATOR_STATUS_TIME",
"EVAC_7.OPERATOR_STATUS_TIME_C","E01:08449",BCD,1,RO,100,,,,,,,,,,"EVAC_7.OPERATOR_STATUS_TIME",
"EVAC_7.OPERATOR_STATUS_TIME_D","E01:08450",BCD,1,RO,100,,,,,,,,,,"EVAC_7.OPERATOR_STATUS_TIME",
"EVAC_7.PHS_OK","E01:08401",Word,1,R/W,10,,,,,,,,,,"EVAC_7.PHS_OK",
"EVAC_7.PUMP_PRESSURE_IN_STARTING_TIME","E01:08529",Word,1,RO,10,,,,,,,,,,"EVAC_7.PUMP_PRESSURE_IN_STARTING_TIME",
"EVAC_7.REACHED_PRESSURE","E01:08527",Word,1,RO,10,,,,,,,,,,"EVAC_7.REACHED_PRESSURE",
"EVAC_7.REPEATED_COUNTS","E01:08525",Word,1,RO,10,,,,,,,,,,"EVAC_7.REPEATED_COUNTS",
"EVAC_7.REQUEST_TO_PHS","E01:08400",Word,1,R/W,10,,,,,,,,,,"EVAC_7.REQUEST_TO_PHS",
"EVAC_7.TIME_OF_VACUUM","E01:08526",Word,1,RO,10,,,,,,,,,,"EVAC_7.TIME_OF_VACUUM",
"EVAC_7.UNIT_DATA","E01:08500.50H",String,1,RO,10,,,,,,,,,,"EVAC_7.UNIT_DATA",
"EVAC_7.WORK_PIECE_ARRIVE","E01:08423",Word,1,RO,100,,,,,,,,,,"EVAC_7.WORK_PIECE_ARRIVE",
"EVAC_7.WORK_PIECE_ARRIVE_END_TIME_A","E01:08428",BCD,1,RO,100,,,,,,,,,,"EVAC_7.WORK_PIECE_ARRIVE_END_TIME",
"EVAC_7.WORK_PIECE_ARRIVE_END_TIME_B","E01:08429",BCD,1,RO,100,,,,,,,,,,"EVAC_7.WORK_PIECE_ARRIVE_END_TIME",
